Date,Exercise,Muscle,Sets,Reps,Weight,Duration,Note
6/3/2023,Unrecorded Session,Record,1,1,,,
6/4/2023,Dumbbell Bench Press,Chest,1,10,40,,
6/4/2023,Dumbbell Bench Press,Chest,2,10,40,,
6/4/2023,Dumbbell Bench Press,Chest,3,10,40,,
6/4/2023,Dumbbell Bench Press,Chest,4,10,45,,
6/4/2023,Dumbbell Incline Bench Press,Chest,1,10,40,,
6/4/2023,Dumbbell Incline Bench Press,Chest,2,10,40,,
6/4/2023,Dumbbell Incline Bench Press,Chest,3,10,40,,
6/4/2023,Dumbbell Incline Bench Press,Chest,4,10,45,,
6/4/2023,Dumbbell Shoulder Press,Shoulders,1,10,40,,
6/4/2023,Dumbbell Shoulder Press,Shoulders,2,10,40,,
6/4/2023,Dumbbell Shoulder Press,Shoulders,3,10,40,,
6/4/2023,Dumbbell Shoulder Press,Shoulders,4,10,45,,
6/4/2023,Dumbbell Overhead Triceps Extensions,Triceps,1,10,40,,
6/4/2023,Dumbbell Overhead Triceps Extensions,Triceps,2,10,40,,
6/4/2023,Dumbbell Overhead Triceps Extensions,Triceps,3,10,40,,
6/4/2023,Dumbbell Overhead Triceps Extensions,Triceps,4,10,40,,
6/4/2023,Dumbbell Shrugs,Back,1,10,20,,
6/4/2023,Dumbbell Shrugs,Back,2,10,20,,
6/4/2023,Dumbbell Shrugs,Back,3,10,40,,
6/4/2023,Dumbbell Shrugs,Back,4,10,40,,
6/4/2023,Machine Calf Raise,Calves,1,10,50,,
6/4/2023,Machine Calf Raise,Calves,2,10,70,,
6/4/2023,Machine Calf Raise,Calves,3,10,90,,
6/4/2023,Machine Calf Raise,Calves,4,10,110,,
6/8/2023,Unrecorded Session,Record,1,1,,,
6/12/2023,Leg Press,Quadriceps,1,20,50,,
6/12/2023,Leg Press,Quadriceps,2,20,70,,
6/12/2023,Leg Press,Quadriceps,3,20,90,,
6/12/2023,Leg Press,Quadriceps,4,20,100,,
6/12/2023,Leg Press,Quadriceps,5,20,120,,
6/12/2023,Leg Press,Quadriceps,6,10,140,,
6/12/2023,Leg Curls,Glutes_Hamstrings,1,20,20,,
6/12/2023,Leg Curls,Glutes_Hamstrings,2,20,25,,
6/12/2023,Leg Curls,Glutes_Hamstrings,3,20,20,,
6/12/2023,Leg Curls,Glutes_Hamstrings,4,20,20,,
6/12/2023,Leg Curls,Glutes_Hamstrings,5,20,20,,
6/12/2023,Leg Extensions,Quadriceps,1,20,50,,
6/12/2023,Leg Extensions,Quadriceps,2,20,50,,
6/12/2023,Leg Extensions,Quadriceps,3,20,60,,
6/12/2023,Leg Extensions,Quadriceps,4,20,70,,
6/12/2023,Leg Extensions,Quadriceps,5,20,70,,
6/12/2023,Machine Shoulder Press,Shoulders,1,20,20,,
6/12/2023,Machine Shoulder Press,Shoulders,2,20,30,,
6/12/2023,Machine Shoulder Press,Shoulders,3,20,40,,
6/12/2023,Machine Shoulder Press,Shoulders,4,20,50,,
6/12/2023,Machine Calf Raise,Calves,1,20,50,,
6/12/2023,Machine Calf Raise,Calves,2,20,70,,
6/12/2023,Machine Calf Raise,Calves,3,20,70,,
6/12/2023,Machine Calf Raise,Calves,4,20,90,,
6/12/2023,Machine Calf Raise,Calves,5,20,110,,
6/13/2023,Unrecorded Session,Record,1,1,,,
6/15/2023,Push-ups,Calisthenics,1,10,,,
6/15/2023,Push-ups,Calisthenics,2,10,,,
6/15/2023,Push-ups,Calisthenics,3,10,,,
6/15/2023,Push-ups,Calisthenics,4,10,,,
6/15/2023,Parallette Push-ups,Chest,1,10,,,
6/15/2023,Parallette Push-ups,Chest,2,10,,,
6/15/2023,Parallette Push-ups,Chest,3,10,,,
6/15/2023,Parallette Push-ups,Chest,4,10,,,
6/15/2023,Parallette Push-ups,Chest,5,10,,,
6/15/2023,Parallette Push-ups,Chest,6,10,,,
6/16/2023,Unrecorded Session,Record,1,1,,,
6/17/2023,Machine Incline Chest Press,Chest,1,20,20,,
6/17/2023,Machine Incline Chest Press,Chest,2,20,30,,
6/17/2023,Machine Incline Chest Press,Chest,3,20,30,,
6/17/2023,Dumbbell Bench Press,Chest,1,12,35,,
6/17/2023,Dumbbell Bench Press,Chest,2,12,40,,
6/17/2023,Dumbbell Bench Press,Chest,3,12,45,,
6/17/2023,Dumbbell Bench Press,Chest,4,12,50,,
6/17/2023,Dumbbell Bench Press,Chest,5,5,55,,
6/17/2023,Dumbbell Bench Press,Chest,6,5,60,,
6/17/2023,Dumbbell Incline Bench Press,Chest,1,15,40,,
6/17/2023,Dumbbell Incline Bench Press,Chest,2,15,40,,
6/17/2023,Dumbbell Incline Bench Press,Chest,3,10,40,,
6/17/2023,Dumbbell Incline Bench Press,Chest,4,10,40,,
6/17/2023,Dumbbell Shoulder Press,Shoulders,1,12,40,,
6/17/2023,Dumbbell Shoulder Press,Shoulders,2,10,40,,
6/17/2023,Dumbbell Shrugs,Back,1,20,20,,
6/17/2023,Dumbbell Shrugs,Back,2,20,20,,
6/17/2023,Dumbbell Shrugs,Back,3,15,20,,
6/17/2023,Dumbbell Shrugs,Back,4,15,20,,
6/17/2023,Dumbbell Shrugs,Back,5,10,20,,
6/17/2023,Reverse Barbell Curlss,Arms,1,15,20,,
6/17/2023,Reverse Barbell Curlss,Arms,2,15,20,,
6/17/2023,Reverse Barbell Curlss,Arms,3,10,20,,
6/17/2023,Reverse Barbell Curlss,Arms,4,10,20,,
6/17/2023,Reverse Barbell Curlss,Arms,5,10,20,,
6/21/2023,MTS Row,Back,1,10,20,,
6/21/2023,MTS Row,Back,2,10,30,,
6/21/2023,MTS Row,Back,3,7,50,,
6/21/2023,MTS Row,Back,3,7,30,,
6/21/2023,MTS Row,Back,4,5,50,,
6/21/2023,MTS Row,Back,4,5,30,,
6/21/2023,MTS Row,Back,5,10,40,,
6/21/2023,Machine Lat Pulldown,Back,1,10,50,,
6/21/2023,Machine Lat Pulldown,Back,2,10,80,,
6/21/2023,Machine Lat Pulldown,Back,3,10,100,,
6/21/2023,Machine Lat Pulldown,Back,4,8,110,,
6/21/2023,Machine Row,Back,1,10,50,,
6/21/2023,Machine Row,Back,2,10,60,,
6/21/2023,Machine Row,Back,3,10,80,,
6/21/2023,Machine Row,Back,4,10,100,,
6/21/2023,Underhand Barbell Rows,Back,1,10,40,,
6/21/2023,Underhand Barbell Rows,Back,2,10,40,,
6/21/2023,Underhand Barbell Rows,Back,3,10,40,,
6/21/2023,Ez Barbell Bicep Curls,Biceps,1,10,40,,
6/21/2023,Ez Barbell Bicep Curls,Biceps,2,10,40,,
6/21/2023,Ez Barbell Bicep Curls,Biceps,3,10,40,,
6/21/2023,Bicep Curls,Biceps,1,15,15,,
6/21/2023,Bicep Curls,Biceps,2,10,15,,
6/21/2023,Bicep Curls,Biceps,3,15,15,,
6/21/2023,Hammer Curls,Biceps,1,10,15,,
6/21/2023,Hammer Curls,Biceps,2,10,15,,
6/21/2023,Hammer Curls,Biceps,3,10,15,,
6/24/2023,Unrecorded Session,Record,1,1,,,
6/25/2023,Unrecorded Session,Record,1,1,,,
6/26/2023,Leg Press,Quadriceps,1,20,60,,
6/26/2023,Leg Press,Quadriceps,2,20,80,,
6/26/2023,Leg Press,Quadriceps,3,15,100,,
6/26/2023,Leg Press,Quadriceps,4,15,120,,
6/26/2023,Leg Press,Quadriceps,5,5,140,,
6/26/2023,Leg Press,Quadriceps,6,10,200,,
6/26/2023,Machine Calf Raise,Calves,1,15,40,,
6/26/2023,Machine Calf Raise,Calves,2,10,40,,
6/26/2023,Machine Calf Raise,Calves,3,15,60,,
6/26/2023,Machine Calf Raise,Calves,4,12,60,,
6/26/2023,Machine Calf Raise,Calves,5,15,80,,
6/26/2023,Machine Calf Raise,Calves,6,15,100,,
6/26/2023,Leg Curls,Glutes_Hamstrings,1,20,20,,
6/26/2023,Leg Curls,Glutes_Hamstrings,2,20,30,,
6/26/2023,Leg Curls,Glutes_Hamstrings,3,10,40,,
6/26/2023,Leg Curls,Glutes_Hamstrings,4,10,50,,
6/26/2023,Leg Curls,Glutes_Hamstrings,5,10,60,,
6/26/2023,Leg Extensions,Quadriceps,1,20,20,,
6/26/2023,Leg Extensions,Quadriceps,2,20,20,,
6/26/2023,Leg Extensions,Quadriceps,3,20,25,,
6/26/2023,Leg Extensions,Quadriceps,4,12,30,,
6/26/2023,Leg Extensions,Quadriceps,5,10,20,,
6/26/2023,Dumbbell Shoulder Press,Shoulders,1,10,40,,
6/26/2023,Dumbbell Shoulder Press,Shoulders,2,10,40,,
6/26/2023,Dumbbell Shoulder Press,Shoulders,3,10,40,,
6/26/2023,Dumbbell Shoulder Press,Shoulders,4,10,40,,
6/26/2023,Dumbbell Shoulder Press,Shoulders,5,10,40,,
6/26/2023,Dumbbell Overhead Triceps Extensions,Triceps,1,10,40,,
6/26/2023,Dumbbell Overhead Triceps Extensions,Triceps,2,10,40,,
6/26/2023,Dumbbell Overhead Triceps Extensions,Triceps,3,10,40,,
6/29/2023,Pull-ups,Calisthenics,1,6,,,
6/29/2023,Chin-ups,Calisthenics,1,6,,,
6/29/2023,Dips,Calisthenics,1,8,,,
6/29/2023,Dips,Calisthenics,2,8,,,
6/29/2023,Hammer Curls,Biceps,1,10,15,,
6/29/2023,Hammer Curls,Biceps,2,10,15,,
6/29/2023,Hammer Curls,Biceps,3,10,15,,
6/29/2023,Hammer Curls,Biceps,4,10,15,,
6/29/2023,Hammer Curls,Biceps,5,10,15,,
6/29/2023,Ez Barbell Bicep Curls,Biceps,1,10,30,,
6/29/2023,Ez Barbell Bicep Curls,Biceps,2,10,30,,
6/29/2023,Ez Barbell Bicep Curls,Biceps,3,10,30,,
6/29/2023,Ez Barbell Bicep Curls,Biceps,4,10,30,,
6/29/2023,Dumbbell Overhead Triceps Extensions,Triceps,1,10,40,,
6/29/2023,Dumbbell Overhead Triceps Extensions,Triceps,2,10,40,,
6/29/2023,Dumbbell Overhead Triceps Extensions,Triceps,3,10,40,,
6/29/2023,Dumbbell Overhead Triceps Extensions,Triceps,4,10,40,,
6/29/2023,Bicep Curls,Biceps,1,10,15,,
6/29/2023,Bicep Curls,Biceps,2,10,15,,
6/29/2023,Bicep Curls,Biceps,3,10,15,,
6/29/2023,Bicep Curls,Biceps,4,10,15,,
6/29/2023,Dumbbell Shrugs,Back,1,10,40,,
6/29/2023,Dumbbell Shrugs,Back,2,10,40,,
6/29/2023,Dumbbell Shrugs,Back,3,10,40,,
6/29/2023,Dumbbell Shrugs,Back,4,10,40,,
7/3/2023,Machine Incline Chest Press,Chest,1,10,20,,
7/3/2023,Machine Incline Chest Press,Chest,2,10,30,,
7/3/2023,Machine Incline Chest Press,Chest,3,10,40,,
7/3/2023,Machine Incline Chest Press,Chest,4,10,50,,
7/3/2023,Machine Incline Chest Press,Chest,5,10,50,,
7/3/2023,MTS Front Pull-Down,Back,1,10,20,,
7/3/2023,MTS Front Pull-Down,Back,2,10,30,,
7/3/2023,MTS Front Pull-Down,Back,3,10,40,,
7/3/2023,MTS Front Pull-Down,Back,4,10,50,,
7/3/2023,MTS Front Pull-Down,Back,5,10,50,,
7/7/2023,Pull-ups,Calisthenics,1,5,,,
7/7/2023,Pull-ups,Calisthenics,2,4,,,
7/7/2023,Chin-ups,Calisthenics,1,5,,,
7/7/2023,Dips,Calisthenics,1,10,,,
7/7/2023,Dips,Calisthenics,2,8,,,
7/7/2023,Dips,Calisthenics,3,8,,,
7/7/2023,Lat Pulldowns,Back,1,10,50,,
7/7/2023,Lat Pulldowns,Back,2,10,70,,
7/7/2023,Lat Pulldowns,Back,3,6,80,,
7/7/2023,Lat Pulldowns,Back,4,5,80,,
7/7/2023,Lat Pulldowns,Back,5,10,70,,
7/7/2023,Machine Row,Back,1,10,50,,
7/7/2023,Machine Row,Back,2,10,60,,
7/7/2023,Machine Row,Back,3,10,80,,
7/7/2023,Machine Row,Back,4,5,100,,
7/7/2023,Machine Row,Back,5,5,100,,
7/7/2023,Machine Lat Pulldown,Back,1,10,50,,
7/7/2023,Machine Lat Pulldown,Back,2,10,60,,
7/7/2023,Machine Lat Pulldown,Back,3,10,80,,
7/7/2023,Machine Lat Pulldown,Back,4,5,100,,
7/7/2023,Machine Lat Pulldown,Back,5,5,100,,
7/7/2023,Underhand Barbell Rows,Back,1,10,50,,
7/7/2023,Underhand Barbell Rows,Back,2,10,50,,
7/7/2023,Underhand Barbell Rows,Back,3,10,50,,
7/7/2023,Underhand Barbell Rows,Back,4,10,50,,
7/8/2023,Dumbbell Bench Press,Chest,1,10,40,,
7/8/2023,Dumbbell Bench Press,Chest,2,10,40,,
7/8/2023,Dumbbell Bench Press,Chest,3,10,45,,
7/8/2023,Dumbbell Bench Press,Chest,4,8,45,,
7/8/2023,Dumbbell Bench Press,Chest,5,8,50,,
7/8/2023,Machine Incline Chest Press,Chest,1,10,20,,
7/8/2023,Machine Incline Chest Press,Chest,2,10,40,,
7/8/2023,Machine Incline Chest Press,Chest,3,8,50,,
7/8/2023,Machine Incline Chest Press,Chest,4,8,50,,
7/8/2023,Machine Rear Delt (Reverse) Fly,Back,1,10,50,,
7/8/2023,Machine Rear Delt (Reverse) Fly,Back,2,10,60,,
7/8/2023,Machine Rear Delt (Reverse) Fly,Back,3,8,60,,
7/8/2023,Machine Rear Delt (Reverse) Fly,Back,4,8,50,,
7/8/2023,Machine Rear Delt (Reverse) Fly,Back,5,5,50,,
7/8/2023,Machine Calf Raise,Calves,1,10,55,,
7/8/2023,Machine Calf Raise,Calves,2,10,70,,
7/8/2023,Machine Calf Raise,Calves,3,10,90,,
7/8/2023,Machine Calf Raise,Calves,4,10,90,,
7/8/2023,Lat Pulldowns,Back,1,10,50,,
7/8/2023,Lat Pulldowns,Back,2,10,70,,
7/8/2023,Lat Pulldowns,Back,3,10,80,,
7/8/2023,Lat Pulldowns,Back,4,10,90,,
7/8/2023,Lat Pulldowns,Back,5,10,100,,
7/8/2023,Seated Cable Row (V Handle),Back,1,10,50,,
7/8/2023,Seated Cable Row (V Handle),Back,2,10,80,,
7/8/2023,Seated Cable Row (V Handle),Back,3,10,80,,
7/8/2023,Seated Cable Row (V Handle),Back,4,10,90,,
7/8/2023,Seated Cable Row (V Handle),Back,5,10,90,,
7/9/2023,Push-ups,Calisthenics,1,20,,,
7/9/2023,Push-ups,Calisthenics,2,20,,,
7/9/2023,Parallette Push-ups,Chest,1,20,,,
7/9/2023,Parallette Push-ups,Chest,2,20,,,
7/9/2023,Parallette Push-ups,Chest,3,20,,,
7/13/2023,Unrecorded Session,Record,1,1,,,
7/15/2023,Machine Lat Pulldown,Back,1,15,50,,
7/15/2023,Machine Lat Pulldown,Back,2,15,80,,
7/15/2023,Machine Lat Pulldown,Back,3,12,90,,
7/15/2023,Machine Lat Pulldown,Back,4,12,100,,
7/15/2023,Machine Lat Pulldown,Back,5,12,100,,
7/15/2023,MTS Front Pull-Down,Back,1,15,25,,
7/15/2023,MTS Front Pull-Down,Back,2,15,35,,
7/15/2023,MTS Front Pull-Down,Back,3,12,45,,
7/15/2023,MTS Front Pull-Down,Back,4,12,45,,
7/15/2023,MTS Row,Back,1,15,25,,
7/15/2023,MTS Row,Back,2,15,35,,
7/15/2023,MTS Row,Back,3,12,45,,
7/15/2023,MTS Row,Back,4,12,45,,
7/15/2023,Underhand Barbell Rows,Back,1,10,60,,
7/15/2023,Underhand Barbell Rows,Back,2,10,60,,
7/15/2023,Underhand Barbell Rows,Back,3,10,60,,
7/15/2023,Underhand Barbell Rows,Back,4,10,60,,
7/16/2023,Parallette Push-ups,Chest,1,20,,,
7/16/2023,Parallette Push-ups,Chest,2,20,,,
7/17/2023,Parallette Push-ups,Chest,1,20,,,
7/17/2023,Machine Lat Pulldown,Back,1,15,50,,
7/17/2023,Machine Lat Pulldown,Back,2,15,80,,
7/17/2023,Machine Lat Pulldown,Back,3,12,90,,
7/17/2023,Machine Lat Pulldown,Back,4,12,100,,
7/17/2023,Machine Lat Pulldown,Back,5,12,100,,
7/17/2023,MTS Front Pull-Down,Back,1,15,25,,
7/17/2023,MTS Front Pull-Down,Back,2,15,35,,
7/17/2023,MTS Front Pull-Down,Back,3,12,45,,
7/17/2023,MTS Front Pull-Down,Back,4,12,45,,
7/17/2023,MTS Row,Back,1,15,25,,
7/17/2023,MTS Row,Back,2,15,35,,
7/17/2023,MTS Row,Back,3,12,45,,
7/17/2023,MTS Row,Back,4,12,45,,
7/17/2023,Underhand Barbell Rows,Back,1,10,60,,
7/17/2023,Underhand Barbell Rows,Back,2,10,60,,
7/17/2023,Underhand Barbell Rows,Back,3,10,60,,
7/17/2023,Underhand Barbell Rows,Back,4,10,60,,
7/17/2023,Unrecorded Session,Record,1,1,,,
7/18/2023,Parallette Push-ups,Chest,1,20,,,
7/19/2023,Dumbbell Bench Press,Chest,1,15,35,,
7/19/2023,Dumbbell Bench Press,Chest,2,15,40,,
7/19/2023,Dumbbell Bench Press,Chest,3,10,40,,
7/19/2023,Dumbbell Bench Press,Chest,4,5,50,,
7/19/2023,Dumbbell Bench Press,Chest,4,6,40,,
7/19/2023,Machine Incline Chest Press,Chest,1,15,25,,
7/19/2023,Machine Incline Chest Press,Chest,2,12,35,,
7/19/2023,Machine Incline Chest Press,Chest,3,10,45,,
7/19/2023,Machine Incline Chest Press,Chest,4,10,45,,
7/19/2023,Machine Shoulder Press,Shoulders,1,15,25,,
7/19/2023,Machine Shoulder Press,Shoulders,2,12,35,,
7/19/2023,Machine Shoulder Press,Shoulders,3,10,45,,
7/19/2023,Machine Shoulder Press,Shoulders,4,10,45,,
7/19/2023,Dumbbell Overhead Triceps Extensions,Triceps,1,10,40,,
7/19/2023,Dumbbell Overhead Triceps Extensions,Triceps,2,10,40,,
7/19/2023,Dumbbell Overhead Triceps Extensions,Triceps,3,10,40,,
7/19/2023,Dumbbell Overhead Triceps Extensions,Triceps,4,10,40,,
7/22/2023,Leg Press,Quadriceps,1,15,40,,
7/22/2023,Leg Press,Quadriceps,2,15,50,,
7/22/2023,Leg Press,Quadriceps,3,15,60,,
7/22/2023,Leg Press,Quadriceps,4,15,80,,
7/22/2023,Leg Press,Quadriceps,5,15,100,,
7/22/2023,Leg Extensions,Quadriceps,1,15,20,,
7/22/2023,Leg Extensions,Quadriceps,2,15,25,,
7/22/2023,Leg Extensions,Quadriceps,3,15,30,,
7/22/2023,Leg Extensions,Quadriceps,4,15,25,,
7/22/2023,Leg Extensions,Quadriceps,5,15,20,,
7/22/2023,Leg Curls,Glutes_Hamstrings,1,15,20,,
7/22/2023,Leg Curls,Glutes_Hamstrings,2,15,25,,
7/22/2023,Leg Curls,Glutes_Hamstrings,3,15,30,,
7/22/2023,Leg Curls,Glutes_Hamstrings,4,15,25,,
7/22/2023,Leg Curls,Glutes_Hamstrings,5,15,20,,
7/22/2023,MTS Row,Back,1,10,20,,
7/22/2023,MTS Row,Back,2,10,30,,
7/22/2023,MTS Row,Back,3,10,40,,
7/22/2023,MTS Row,Back,4,10,50,,
7/22/2023,MTS Front Pull-Down,Back,1,10,20,,
7/22/2023,MTS Front Pull-Down,Back,2,10,30,,
7/22/2023,MTS Front Pull-Down,Back,3,10,40,,
7/22/2023,MTS Front Pull-Down,Back,4,10,50,,
7/22/2023,Machine Calf Raise,Calves,1,10,50,,
7/22/2023,Machine Calf Raise,Calves,2,10,70,,
7/22/2023,Machine Calf Raise,Calves,3,10,90,,
7/22/2023,Machine Calf Raise,Calves,4,10,110,,
7/22/2023,Underhand Barbell Rows,Back,1,10,60,,
7/22/2023,Underhand Barbell Rows,Back,2,10,60,,
7/22/2023,Underhand Barbell Rows,Back,3,10,60,,
7/22/2023,Underhand Barbell Rows,Back,4,10,60,,
7/22/2023,Underhand Barbell Rows,Back,5,10,60,,
7/24/2023,MTS Row,Back,1,10,20,,
7/24/2023,MTS Row,Back,2,10,30,,
7/24/2023,MTS Row,Back,3,10,40,,
7/24/2023,MTS Row,Back,4,10,50,,
7/24/2023,MTS Front Pull-Down,Back,1,10,20,,
7/24/2023,MTS Front Pull-Down,Back,2,10,30,,
7/24/2023,MTS Front Pull-Down,Back,3,10,40,,
7/24/2023,MTS Front Pull-Down,Back,4,10,50,,
7/24/2023,Machine Calf Raise,Calves,1,10,50,,
7/24/2023,Machine Calf Raise,Calves,2,10,70,,
7/24/2023,Machine Calf Raise,Calves,3,10,90,,
7/24/2023,Machine Calf Raise,Calves,4,10,110,,
7/24/2023,Underhand Barbell Rows,Back,1,10,60,,
7/24/2023,Underhand Barbell Rows,Back,2,10,60,,
7/24/2023,Underhand Barbell Rows,Back,3,10,60,,
7/24/2023,Underhand Barbell Rows,Back,4,10,60,,
7/24/2023,Underhand Barbell Rows,Back,5,10,60,,
7/24/2023,Machine Lat Pulldown,Back,1,10,50,,
7/24/2023,Machine Lat Pulldown,Back,2,10,80,,
7/24/2023,Machine Lat Pulldown,Back,3,10,90,,
7/24/2023,Machine Lat Pulldown,Back,4,10,100,,
7/24/2023,Machine Lat Pulldown,Back,5,10,110,,
7/24/2023,Machine Row,Back,1,10,50,,
7/24/2023,Machine Row,Back,2,10,80,,
7/24/2023,Machine Row,Back,3,10,90,,
7/24/2023,Machine Row,Back,4,10,100,,
7/24/2023,Machine Row,Back,5,10,110,,
7/24/2023,Dumbbell Shrugs,Back,1,10,40,,
7/24/2023,Dumbbell Shrugs,Back,2,10,40,,
7/24/2023,Dumbbell Shrugs,Back,3,10,40,,
7/24/2023,Dumbbell Shrugs,Back,4,10,40,,
7/26/2023,Machine Incline Chest Press,Chest,1,10,20,,
7/26/2023,Machine Incline Chest Press,Chest,2,20,15,,
7/26/2023,Machine Incline Chest Press,Chest,3,30,15,,
7/26/2023,Dumbbell Bench Press,Chest,1,10,40,,
7/26/2023,Dumbbell Bench Press,Chest,2,10,40,,
7/26/2023,Dumbbell Bench Press,Chest,3,10,50,,
7/26/2023,Dumbbell Bench Press,Chest,4,10,40,,
7/26/2023,Machine Incline Chest Press,Chest,1,10,40,,
7/26/2023,Machine Incline Chest Press,Chest,2,10,40,,
7/26/2023,Machine Incline Chest Press,Chest,3,10,50,,
7/26/2023,Dumbbell Shoulder Press,Shoulders,1,10,40,,
7/26/2023,Dumbbell Shoulder Press,Shoulders,2,10,40,,
7/26/2023,Dumbbell Shoulder Press,Shoulders,3,10,40,,
7/26/2023,Dumbbell Shoulder Press,Shoulders,4,10,40,,
7/27/2023,Unrecorded Session,Record,1,1,,,
7/28/2023,Unrecorded Session,Record,1,1,,,
7/31/2023,Unrecorded Session,Record,1,1,,,
8/2/2023,Unrecorded Session,Record,1,1,,,
8/5/2023,Unrecorded Session,Record,1,1,,,
8/9/2023,Unrecorded Session,Record,1,1,,,
8/20/2023,Unrecorded Session,Record,1,1,,,
8/21/2023,Unrecorded Session,Record,1,1,,,
8/22/2023,Unrecorded Session,Record,1,1,,,
8/23/2023,Unrecorded Session,Record,1,1,,,
8/24/2023,Unrecorded Session,Record,1,1,,,
8/25/2023,Unrecorded Session,Record,1,1,,,
9/9/2023,Unrecorded Session,Record,1,1,,,
10/8/2023,Unrecorded Session,Record,1,1,,,
10/29/2023,Unrecorded Session,Record,1,1,,,
11/11/2023,Unrecorded Session,Record,1,1,,,
11/25/2023,Unrecorded Session,Record,1,1,,,
11/26/2023,Unrecorded Session,Record,1,1,,,
12/3/2023,Unrecorded Session,Record,1,1,,,
12/5/2023,Unrecorded Session,Record,1,1,,,
12/9/2023,Unrecorded Session,Record,1,1,,,
12/17/2023,Unrecorded Session,Record,1,1,,,
12/29/2023,Unrecorded Session,Record,1,1,,,
1/2/2024,Unrecorded Session,Record,1,1,,,
1/10/2024,Pull-ups,Calisthenics,1,5,,,
1/10/2024,Pull-ups,Calisthenics,2,5,,,
1/10/2024,Chin-ups,Calisthenics,1,5,,,
1/10/2024,Chin-ups,Calisthenics,2,5,,,
1/10/2024,Dips,Calisthenics,1,10,,,
1/10/2024,Dips,Calisthenics,2,8,,,
1/10/2024,Dips,Calisthenics,3,5,,,
1/10/2024,Dips,Calisthenics,4,5,,,
1/10/2024,Dumbbell Bench Press,Chest,1,10,30,,
1/10/2024,Dumbbell Bench Press,Chest,2,10,40,,
1/10/2024,Dumbbell Bench Press,Chest,3,8,40,,
1/10/2024,Dumbbell Bench Press,Chest,3,5,30,,
1/10/2024,Dumbbell Bench Press,Chest,4,5,40,,
1/10/2024,Dumbbell Bench Press,Chest,4,5,30,,
1/10/2024,Dumbbell Incline Bench Press,Chest,1,8,30,,
1/10/2024,Dumbbell Incline Bench Press,Chest,2,8,40,,
1/10/2024,Dumbbell Incline Bench Press,Chest,2,5,30,,
1/10/2024,Dumbbell Incline Bench Press,Chest,3,8,40,,
1/10/2024,Dumbbell Incline Bench Press,Chest,3,5,30,,
1/10/2024,Dumbbell Shoulder Press,Shoulders,1,8,30,,
1/10/2024,Dumbbell Shoulder Press,Shoulders,2,5,40,,
1/10/2024,Dumbbell Shoulder Press,Shoulders,3,5,30,,
1/10/2024,Dumbbell Shoulder Press,Shoulders,4,5,40,,
1/12/2024,Barbell Flat Bench Press,Chest,1,8,95,,
1/12/2024,Barbell Flat Bench Press,Chest,2,6,115,,
1/12/2024,Barbell Flat Bench Press,Chest,3,1,135,,
1/12/2024,Barbell Flat Bench Press,Chest,4,1,135,,
1/12/2024,Machine Incline Chest Press,Chest,1,6,45,,
1/12/2024,Machine Incline Chest Press,Chest,2,3,70,,
1/12/2024,Machine Incline Chest Press,Chest,3,5,45,,
1/12/2024,Machine Incline Chest Press,Chest,4,5,45,,
1/12/2024,Machine Butterfly,Chest,1,5,100,,
1/12/2024,Machine Butterfly,Chest,2,5,60,,
1/12/2024,Machine Butterfly,Chest,3,5,70,,
1/12/2024,Machine Butterfly,Chest,4,5,80,,
1/12/2024,Dips,Calisthenics,1,8,100,,
1/12/2024,Dips,Calisthenics,2,10,80,,
1/12/2024,Dips,Calisthenics,3,10,80,,
1/12/2024,Single Arm Tricep Pushdown,Triceps,1,10,10,,
1/12/2024,Single Arm Tricep Pushdown,Triceps,2,10,10,,
1/12/2024,Single Arm Tricep Pushdown,Triceps,3,10,10,,
1/12/2024,Cable Straight-Bar Triceps Push-Down,Triceps,1,8,20,,
1/12/2024,Cable Straight-Bar Triceps Push-Down,Triceps,2,8,20,,
1/12/2024,Cable Straight-Bar Triceps Push-Down,Triceps,3,8,20,,
1/15/2024,Cable Rear Delt Fly,Back,1,15,10,,
1/15/2024,Cable Rear Delt Fly,Back,2,12,10,,
1/15/2024,Cable Rear Delt Fly,Back,3,10,5,,
1/15/2024,Cable Lat Raise,Shoulders,1,15,10,,
1/15/2024,Cable Lat Raise,Shoulders,2,12,10,,
1/15/2024,Cable Lat Raise,Shoulders,3,10,5,,
1/15/2024,Cable Front Raise,Shoulders,1,15,10,,
1/15/2024,Cable Front Raise,Shoulders,2,12,10,,
1/15/2024,Cable Front Raise,Shoulders,3,10,5,,
1/16/2024,Pull-ups,Calisthenics,1,6,,,
1/16/2024,Pull-ups,Calisthenics,2,5,,,
1/16/2024,Chin-ups,Calisthenics,1,6,,,
1/16/2024,Chin-ups,Calisthenics,2,5,,,
1/16/2024,Dips,Calisthenics,1,8,,,
1/16/2024,Dips,Calisthenics,2,8,,,
1/16/2024,Dips,Calisthenics,3,8,,,
1/16/2024,Dips,Calisthenics,4,8,,,
1/16/2024,Cable Rear Delt Fly,Back,1,15,10,,
1/16/2024,Cable Rear Delt Fly,Back,2,12,10,,
1/16/2024,Cable Rear Delt Fly,Back,3,10,5,,
1/16/2024,Cable Lat Raise,Shoulders,1,15,10,,
1/16/2024,Cable Lat Raise,Shoulders,2,12,10,,
1/16/2024,Cable Lat Raise,Shoulders,3,10,5,,
1/16/2024,Cable Front Raise,Shoulders,1,15,10,,
1/16/2024,Cable Front Raise,Shoulders,2,12,10,,
